DataId,who_region,iso3,country_name,city,year,pm10_concentration,pm25_concentration,no2_concentration,pm10_tempcov,pm25_tempcov,no2_tempcov,type_of_stations,number_of_stations,population,latitude,longitude,who_ms,Air_quality_category
0012130,7_NonMS,PRI,Puerto Rico,Ponce PR,2015,28.9,Tidak diketahui,Tidak diketahui,Tidak diketahui,Tidak diketahui,Tidak diketahui,Somewhere,1,149539,18.0095583121711,-66.6272491577954,0,Safety
0012131,4_Eur,ITA,Italy,Palermo,2015,28.509,Tidak diketahui,40.948,78,Tidak diketahui,88,"Suburban, Urban, Urban, Urban, Urban",5,851146,38.1258599999999,13.33352,1,Safety
0012132,4_Eur,AUT,Austria,Innsbruck,2015,20.024,12.597,33.463,99,100,96,"Urban, Urban, Suburban",3,124579,47.2679333333333,11.3946666666667,1,Safety
0012133,4_Eur,ITA,Italy,Padova,2015,39.148,31.25,39.64,95,94,94,"Urban, Urban, Urban",3,683604,45.3942333333333,11.8908333333333,1,Safety
0012134,6_Wpr,CHN,China,Pingxiang,2015,Tidak diketahui,55.43,Tidak diketahui,Tidak diketahui,100,Tidak diketahui,Somewhere,1,928895,27.6428,113.8627,1,Safety
0012135,4_Eur,ROU,Romania,Holboca,2015,32.187,Tidak diketahui,17.735,75,Tidak diketahui,66,Suburban,1,Tidak diketahui,47.1357,27.6931,1,Safety
0012136,4_Eur,DEU,Germany,Munstertal Schwarzwald,2015,9.78,6.112,4.232,96,97,98,Rural,1,Tidak diketahui,47.8098999999999,7.7645,1,Safety
0012137,4_Eur,DEU,Germany,Ingolstadt,2015,18.874,13.641,27.359,100,100,100,Urban,1,137392,48.7693999999999,11.4288,1,Safety
0012138,6_Wpr,CHN,China,Hangzhou,2015,85.0,54.727,49.0,Tidak diketahui,100,Tidak diketahui,Somewhere,1,7642147,30.2206136728023,120.076076341258,1,Safety
0012139,4_Eur,PRT,Portugal,Pacos De Ferreira,2015,21.673,8.161,17.244,93,78,90,Urban,1,Tidak diketahui,41.2742,-8.37609999999999,1,Safety
0012140,4_Eur,ESP,Spain,Palleja,2015,30.689,Tidak diketahui,23.141,71,Tidak diketahui,94,"Suburban, Suburban",2,Tidak diketahui,41.42565,1.99919999999999,1,Safety
0012141,4_Eur,DEU,Germany,Schwerin,2015,18.671,13.055,21.828,100,100,99,Urban,1,95653,53.6317999999999,11.3983,1,Safety
0012142,4_Eur,FRA,France,Nevers,2015,14.316,Tidak diketahui,12.212,99,Tidak diketahui,97,Urban,1,Tidak diketahui,46.9968,3.1711,1,Safety
0012143,2_Amr,BRA,Brazil,Nova Iguacu,2015,42.0,Tidak diketahui,Tidak diketahui,Tidak diketahui,Tidak diketahui,Tidak diketahui,Somewhere,1,787563,-22.8277449799999,-43.60689148,1,Safety
0012144,3_Sear,IND,India,Amlai,2015,53.184,Tidak diketahui,Tidak diketahui,Tidak diketahui,Tidak diketahui,Tidak diketahui,Somewhere,1,30354,23.34111111,81.98638889,1,Safety
0012145,4_Eur,CZE,Czechia,Znojmo,2015,22.436,16.817,15.243,99,85,97,Suburban,1,Tidak diketahui,48.843,16.0600999999999,1,Safety
0012146,2_Amr,USA,United States of America,Hanford Corcoran CA,2015,44.1,16.5,17.4,Tidak diketahui,Tidak diketahui,Tidak diketahui,Somewhere,1,57991,36.2089569999999,-119.6045485,1,Safety
0012147,2_Amr,USA,United States of America,Ponca City OK,2015,Tidak diketahui,8.4,Tidak diketahui,Tidak diketahui,Tidak diketahui,Tidak diketahui,Somewhere,1,Tidak diketahui,36.6971860009042,-97.08135,1,Safety
0012148,4_Eur,DEU,Germany,Paderborn,2015,Tidak diketahui,Tidak diketahui,46.269,Tidak diketahui,Tidak diketahui,99,"Urban, Urban, Urban",3,151633,51.7256999999999,8.73433333333333,1,Safety
0012149,4_Eur,DEU,Germany,Munster,2015,19.974,13.557,36.071,99,97,96,"Urban, Urban, Urban, Urban",4,315293,51.9553499999999,7.618975,1,Safety
0012150,4_Eur,BEL,Belgium,Zwevegem,2015,23.329,14.684,22.535,100,100,92,Suburban,1,Tidak diketahui,50.8149,3.32249999999999,1,Safety
0012151,4_Eur,GBR,United Kingdom of Great Britain and Northern Ireland,Northampton,2015,Tidak diketahui,6.794,14.386,Tidak diketahui,99,93,Urban,1,225401,52.2719,-0.8799,1,Safety
0012152,4_Eur,AUT,Austria,Innermanzing,2015,Tidak diketahui,Tidak diketahui,8.485,Tidak diketahui,Tidak diketahui,92,Rural,1,Tidak diketahui,48.1051,15.9189,1,Safety
0012153,4_Eur,TUR,T√ºrkiye,Nevsehir,2015,44.952,Tidak diketahui,Tidak diketahui,97,Tidak diketahui,Tidak diketahui,Urban,1,Tidak diketahui,38.616,34.7025,1,Safety
0012154,2_Amr,CAN,Canada,Agassiz,2015,Tidak diketahui,6.3,15.04,Tidak diketahui,98,1,Somewhere,1,15214,49.238008,-121.762264,1,Safety
0012155,6_Wpr,CHN,China,Pingdingshan,2015,Tidak diketahui,87.986,Tidak diketahui,Tidak diketahui,100,Tidak diketahui,Somewhere,1,1159981,33.7272624799999,113.269136775,1,Safety
0012156,2_Amr,USA,United States of America,Muncie IN,2015,Tidak diketahui,9.0,Tidak diketahui,Tidak diketahui,Tidak diketahui,Tidak diketahui,Somewhere,1,6875,40.1995024089302,-85.3879079479999,1,Safety
0012157,6_Wpr,CHN,China,Shouguang,2015,Tidak diketahui,85.184,Tidak diketahui,Tidak diketahui,100,Tidak diketahui,Somewhere,1,544207,36.869499735,118.757000249999,1,Safety
0012158,4_Eur,ITA,Italy,Paduli,2015,28.231,Tidak diketahui,Tidak diketahui,95,Tidak diketahui,Tidak diketahui,Suburban,1,Tidak diketahui,41.1469,14.8361,1,Safety
0012159,4_Eur,SWE,Sweden,Hoganas,2015,17.076,Tidak diketahui,8.801,92,Tidak diketahui,83,Urban,1,Tidak diketahui,56.2002,12.5684,1,Safety
0012160,2_Amr,USA,United States of America,New Haven Milford CT,2015,14.7,8.45,26.0,Tidak diketahui,Tidak diketahui,Tidak diketahui,Somewhere,1,592734,41.4259780004678,-72.9732409999999,1,Safety
0012161,6_Wpr,CHN,China,Pingdu,2015,Tidak diketahui,52.444,Tidak diketahui,Tidak diketahui,100,Tidak diketahui,Somewhere,1,525093,36.7924999049999,119.9580004,1,Safety
0012162,3_Sear,IND,India,Palakad,2015,47.328,Tidak diketahui,Tidak diketahui,Tidak diketahui,Tidak diketahui,Tidak diketahui,Somewhere,1,293533,11.31861111,77.09666667,1,Safety
0012163,6_Wpr,CHN,China,Shapotou,2015,Tidak diketahui,43.868,Tidak diketahui,Tidak diketahui,97,Tidak diketahui,Somewhere,1,378606,37.3197333333333,105.127216666667,1,Safety
0012164,2_Amr,CAN,Canada,Inuvik,2015,19.333,4.6,5.64,98,95,1,Somewhere,1,3243,68.35702037,-133.7140565,1,Safety
0012165,4_Eur,EST,Estonia,Palamuse,2015,Tidak diketahui,5.442,1.754,Tidak diketahui,98,98,Rural,1,Tidak diketahui,58.7028,26.7589,1,Safety
0012166,5_Emr,ARE,United Arab Emirates,Abu Dhabi,2015,149.75,Tidak diketahui,38.05,Tidak diketahui,Tidak diketahui,Tidak diketahui,Somewhere,1,1482816,24.40597825,54.4935321249999,1,Safety
0012167,6_Wpr,CHN,China,Pinggui Qu,2015,Tidak diketahui,40.793,Tidak diketahui,Tidak diketahui,100,Tidak diketahui,Somewhere,1,525093,24.4160499999999,111.521,1,Safety
0012168,4_Eur,FRA,France,Agen,2015,17.725,Tidak diketahui,12.934,98,Tidak diketahui,96,Urban,1,Tidak diketahui,44.1922,0.6239,1,Safety
0012169,4_Eur,DEU,Germany,Schwedt Oder,2015,18.174,12.983,10.694,100,100,100,Suburban,1,Tidak diketahui,53.0643,14.2851,1,Safety
0012170,2_Amr,USA,United States of America,New Orleans Metairie LA,2015,17.85,8.2,11.8,Tidak diketahui,Tidak diketahui,Tidak diketahui,Somewhere,1,991754,29.9695587534515,-90.1151154232935,1,Safety
0012171,4_Eur,DEU,Germany,Hof,2015,Tidak diketahui,Tidak diketahui,16.494,Tidak diketahui,Tidak diketahui,100,Suburban,1,Tidak diketahui,50.3205999999999,11.8975,1,Safety
0012172,4_Eur,CHE,Switzerland,Zug,2015,19.8,Tidak diketahui,32.6,Tidak diketahui,Tidak diketahui,Tidak diketahui,Somewhere,1,Tidak diketahui,47.1676914999999,8.51524234999999,1,Safety
0012173,2_Amr,USA,United States of America,Palatka FL,2015,14.7,Tidak diketahui,Tidak diketahui,Tidak diketahui,Tidak diketahui,Tidak diketahui,Somewhere,1,10446,29.6877480922374,-81.6565089053521,1,Safety
0012174,6_Wpr,CHN,China,Hualong Qu,2015,Tidak diketahui,82.613,Tidak diketahui,Tidak diketahui,100,Tidak diketahui,Somewhere,1,760301,35.7650333333333,115.0394,1,Safety
0012175,4_Eur,FRA,France,Notre Dame De Bliquetuit,2015,Tidak diketahui,10.207,8.708,Tidak diketahui,96,99,Rural,1,Tidak diketahui,49.4983,0.7588,1,Safety
0012176,4_Eur,AUT,Austria,Pongrazen Bei Hartberg,2015,10.677,Tidak diketahui,3.386,97,Tidak diketahui,95,Rural,1,Tidak diketahui,47.3481,15.8821999999999,1,Safety
0012177,4_Eur,CZE,Czechia,Perstejn,2015,13.274,Tidak diketahui,Tidak diketahui,98,Tidak diketahui,Tidak diketahui,Rural,1,Tidak diketahui,50.4275999999999,13.1301,1,Safety
0012178,4_Eur,FRA,France,Perpignan,2015,17.25,10.048,17.178,95,95,99,"Urban, Urban",2,130264,42.6895,2.902,1,Safety
0012179,4_Eur,TUR,T√ºrkiye,Adana,2015,63.811,Tidak diketahui,27.528,88,Tidak diketahui,86,Urban,1,1770850,37.0041,35.344,1,Safety
0012180,4_Eur,FRA,France,Mulhouse,2015,22.377,14.391,26.333,97,94,100,"Urban, Urban, Urban",3,180040,47.7475,7.32593333333332,1,Safety
0012181,4_Eur,FRA,France,Pau,2015,19.426,10.607,21.386,93,98,96,"Urban, Urban",2,110402,43.31095,-0.3716,1,Safety
0012182,4_Eur,DEU,Germany,Oldenburg,2015,23.127,13.573,52.33,100,96,96,Urban,1,169077,53.1428,8.21209999999999,1,Safety
0012183,4_Eur,ESP,Spain,Palencia,2015,15.764,Tidak diketahui,13.081,96,Tidak diketahui,95,Urban,1,78144,42.0193999999999,-4.53829999999999,1,Safety
0012184,4_Eur,DEU,Germany,Munchen,2015,21.29,13.448,45.74,100,99,99,"Urban, Urban, Suburban, Urban, Suburban",5,1538302,48.15926,11.5537,1,Safety
0012185,6_Wpr,CHN,China,Hohhot,2015,103.0,42.832,39.0,Tidak diketahui,100,Tidak diketahui,Somewhere,1,2163394,40.7987308801275,111.660578266114,1,Safety
0012186,6_Wpr,NZL,New Zealand,Northland,2015,12.643,Tidak diketahui,Tidak diketahui,99,Tidak diketahui,Tidak diketahui,"Residential And Commercial Area, Residential And Commercial Area",2,87200,-35.8014514,174.3904251,1,Safety
0012187,4_Eur,ESP,Spain,A Coruna,2015,25.515,14.004,22.731,98,71,98,"Urban, Urban, Suburban, Suburban",4,247604,43.370375,-8.42289999999999,1,Safety
0012188,6_Wpr,AUS,Australia,Perth,2015,17.033,8.5,Tidak diketahui,Tidak diketahui,Tidak diketahui,Tidak diketahui,Somewhere,1,2041959,-31.872675,115.8228,1,Safety
0012189,2_Amr,USA,United States of America,Pahrump NV,2015,15.025,Tidak diketahui,Tidak diketahui,Tidak diketahui,Tidak diketahui,Tidak diketahui,Somewhere,1,28446,36.2288257499999,-116.00765625,1,Safety
0012190,4_Eur,CHE,Switzerland,Zurich,2015,17.235,11.786,38.329,Tidak diketahui,Tidak diketahui,99,Somewhere,1,1395356,47.3800100913546,8.53364103999999,1,Safety
0012191,2_Amr,USA,United States of America,New Castle IN,2015,Tidak diketahui,8.1,Tidak diketahui,Tidak diketahui,Tidak diketahui,Tidak diketahui,Somewhere,1,Tidak diketahui,40.0095437619292,-85.5234703879998,1,Safety
0012192,4_Eur,FRA,France,Sermiers,2015,16.184,11.02,6.445,89,90,78,Rural,1,Tidak diketahui,49.1586,3.91259999999999,1,Safety
0012193,4_Eur,ESP,Spain,Ponferrada,2015,20.735,Tidak diketahui,11.284,97,Tidak diketahui,99,Suburban,1,64509,42.5428,-6.58469999999999,1,Safety
0012194,4_Eur,BEL,Belgium,Hoevenen,2015,23.885,15.922,27.081,97,99,94,Rural,1,Tidak diketahui,51.3138999999999,4.4039,1,Safety
0012195,4_Eur,POL,Poland,Inowroclaw,2015,27.525,Tidak diketahui,10.092,98,Tidak diketahui,100,Suburban,1,73114,52.7931,18.241,1,Safety
0012196,4_Eur,DEU,Germany,Herdorf,2015,11.619,Tidak diketahui,8.059,100,Tidak diketahui,94,Rural,1,Tidak diketahui,50.7668,7.97349999999999,1,Safety
0012197,3_Sear,IND,India,Simla,2015,68.569,Tidak diketahui,Tidak diketahui,Tidak diketahui,Tidak diketahui,Tidak diketahui,Somewhere,1,15988,31.18,77.2927777799999,1,Safety
0012198,4_Eur,SVK,Slovakia,Handlova,2015,25.437,16.472,Tidak diketahui,74,52,Tidak diketahui,Urban,1,Tidak diketahui,48.7331,18.7563999999999,1,Safety
0012199,3_Sear,IND,India,Mumbai,2015,108.257,64.249,Tidak diketahui,Tidak diketahui,80,Tidak diketahui,Somewhere,1,20411274,19.0980086922222,72.9830797419444,1,Safety
0012200,4_Eur,GBR,United Kingdom of Great Britain and Northern Ireland,Norwich,2015,15.469,11.945,12.294,88,91,86,Urban,1,140745,52.6141999999999,1.302,1,Safety
0012201,4_Eur,IRL,Ireland,Oldbawn,2015,14.116,Tidak diketahui,Tidak diketahui,98,Tidak diketahui,Tidak diketahui,Suburban,1,Tidak diketahui,53.2805,-6.35879999999999,1,Safety
0012202,4_Eur,ISR,Israel,Petah Tikva,2015,89.5,Tidak diketahui,Tidak diketahui,86,Tidak diketahui,Tidak diketahui,Somewhere,1,225400,32.1,34.8699999999999,1,Safety
0012203,4_Eur,SVK,Slovakia,Novaky,2015,29.642,22.654,Tidak diketahui,38,47,Tidak diketahui,Suburban,1,Tidak diketahui,48.667,18.5140999999999,1,Safety
0012204,4_Eur,GBR,United Kingdom of Great Britain and Northern Ireland,Sheffield,2015,18.164,9.287,29.252,47,58,80,"Urban, Urban",2,730158,53.3946,-1.43709999999999,1,Safety
0012205,2_Amr,USA,United States of America,Muscatine IA,2015,18.7,8.7,Tidak diketahui,Tidak diketahui,Tidak diketahui,Tidak diketahui,Somewhere,1,23774,41.4090989059417,-91.0668439711257,1,Safety
0012206,4_Eur,FRA,France,Perigueux,2015,15.875,Tidak diketahui,13.095,94,Tidak diketahui,96,Urban,1,Tidak diketahui,45.1897,0.727199999999999,1,Safety
0012207,6_Wpr,CHN,China,Hong Kong,2015,39.733,26.267,56.533,96,96,1,Somewhere,1,7313557,22.3443124634878,114.150705337524,1,Safety
0012208,4_Eur,GBR,United Kingdom of Great Britain and Northern Ireland,Oxford,2015,13.116,10.111,31.487,89,89,98,"Urban, Urban",2,154455,51.7482499999999,-1.2589,1,Safety
0012209,4_Eur,ISR,Israel,Afula,2015,63.5,Tidak diketahui,Tidak diketahui,94,Tidak diketahui,Tidak diketahui,Somewhere,1,43800,32.6,35.29,1,Safety
0012210,4_Eur,ESP,Spain,Palma De Mallorca,2015,22.899,15.169,21.978,86,21,96,"Urban, Suburban, Urban, Rural, Urban",5,422587,39.5770999999999,2.6506,1,Safety
0012211,4_Eur,ITA,Italy,Pescara,2015,29.523,19.037,28.721,97,97,93,"Urban, Urban, Urban",3,377134,42.4582333333333,14.2151,1,Safety
0012212,4_Eur,TUR,T√ºrkiye,Mus,2015,133.435,Tidak diketahui,Tidak diketahui,88,Tidak diketahui,Tidak diketahui,Urban,1,Tidak diketahui,38.7486,41.5095,1,Safety
0012214,4_Eur,ITA,Italy,Polistena,2015,24.25,17.604,12.519,87,89,88,Suburban,1,Tidak diketahui,38.3999,16.0702,1,Safety
0012216,6_Wpr,CHN,China,Huangzhou Qu,2015,Tidak diketahui,58.842,Tidak diketahui,Tidak diketahui,100,Tidak diketahui,Somewhere,1,366769,30.46245,114.89135,1,Safety
0012217,2_Amr,CAN,Canada,Abbotsford,2015,13.0,6.6,16.262,92,95,1,Somewhere,1,170191,49.032067,-122.318171499999,1,Safety
0012218,6_Wpr,KOR,Republic of Korea,Seongnam Si,2015,56.214,Tidak diketahui,0.04,Tidak diketahui,Tidak diketahui,Tidak diketahui,Somewhere,1,Tidak diketahui,37.4328611111111,127.1645,1,Safety
0012219,6_Wpr,CHN,China,Shaoguan,2015,50.0,33.938,25.0,Tidak diketahui,100,Tidak diketahui,Somewhere,1,761249,24.767260129733,113.598046209684,1,Safety
0012220,2_Amr,CHL,Chile,Independencia,2015,66.889,31.003,Tidak diketahui,Tidak diketahui,Tidak diketahui,Tidak diketahui,Somewhere,1,100281,-33.4223,-70.6511,1,Safety
0012221,4_Eur,ISR,Israel,Holon,2015,Tidak diketahui,21.7,Tidak diketahui,Tidak diketahui,97,Tidak diketahui,Somewhere,1,176300,32.02,34.77,1,Safety
0012222,4_Eur,PRT,Portugal,Silvalde,2015,17.931,Tidak diketahui,17.268,53,Tidak diketahui,78,Suburban,1,Tidak diketahui,40.9994,-8.6233,1,Safety
0012223,4_Eur,AUT,Austria,Murzzuschlag,2015,18.698,Tidak diketahui,19.617,99,Tidak diketahui,95,Suburban,1,Tidak diketahui,47.6047,15.6731,1,Safety
0012224,4_Eur,DEU,Germany,Aachen,2015,19.983,11.03,36.262,99,98,97,"Urban, Urban, Urban",3,248960,50.7675,6.09563333333332,1,Safety
0012225,6_Wpr,KOR,Republic of Korea,Incheon,2015,52.343,29.432,1.271,Tidak diketahui,Tidak diketahui,Tidak diketahui,Somewhere,1,2801039,37.4980648359788,126.621945100529,1,Safety
0012226,4_Eur,POL,Poland,Polaniec,2015,32.698,Tidak diketahui,14.731,99,Tidak diketahui,100,Urban,1,Tidak diketahui,50.429,21.2774,1,Safety
0012227,4_Eur,ESP,Spain,Oviedo,2015,24.383,13.063,22.962,98,32,98,"Urban, Urban, Rural, Urban",4,219910,43.360125,-5.88947499999999,1,Safety
0012228,2_Amr,USA,United States of America,Muskogee OK,2015,23.4,Tidak diketahui,Tidak diketahui,Tidak diketahui,Tidak diketahui,Tidak diketahui,Somewhere,1,37624,35.7931340008953,-95.3022349999999,1,Safety
0012229,6_Wpr,CHN,China,Hongqi Qu,2015,Tidak diketahui,93.035,Tidak diketahui,Tidak diketahui,100,Tidak diketahui,Somewhere,1,456401,35.2882499999999,113.8985,1,Safety
0012230,6_Wpr,CHN,China,Huarong Qu,2015,Tidak diketahui,78.128,Tidak diketahui,Tidak diketahui,100,Tidak diketahui,Somewhere,1,237333,30.4116,114.80725,1,Safety
0012231,6_Wpr,CHN,China,Harbin,2015,Tidak diketahui,69.682,51.0,Tidak diketahui,95,Tidak diketahui,Somewhere,1,5457414,45.7348094277227,126.641480266286,1,Safety
0012232,6_Wpr,CHN,China,Shantou,2015,52.0,32.545,Tidak diketahui,Tidak diketahui,100,Tidak diketahui,Somewhere,1,4327316,23.3296094027833,116.64405249079,1,Safety
0012233,2_Amr,CAN,Canada,Newmarket,2015,Tidak diketahui,7.1,12.784,Tidak diketahui,99,1,Somewhere,1,79978,44.04431,-79.4832499999999,1,Safety
0012234,6_Wpr,AUS,Australia,Palmerston,2015,20.1,7.8,7.4,47,47,1,Somewhere,1,30699,-12.5077579999999,130.948266,1,Safety
0012235,6_Wpr,CHN,China,Shanwei,2015,41.0,27.84,13.0,Tidak diketahui,100,Tidak diketahui,Somewhere,1,429622,22.7846041253906,115.361745579573,1,Safety
0012236,6_Wpr,AUS,Australia,Newcastle,2015,22.848,7.925,16.428,98,96,1,Somewhere,1,372633,-32.8865163333333,151.7277975,1,Safety
0012237,4_Eur,FRA,France,Neuves Maisons,2015,22.965,Tidak diketahui,14.4,97,Tidak diketahui,93,Urban,1,Tidak diketahui,48.6148999999999,6.1077,1,Safety
0012238,4_Eur,PRT,Portugal,Pinheiro Grande,2015,16.353,10.518,5.649,91,94,91,Rural,1,Tidak diketahui,39.3524999999999,-8.4661,1,Safety
0012239,2_Amr,USA,United States of America,Owensboro KY,2015,Tidak diketahui,9.7,8.1,Tidak diketahui,Tidak diketahui,Tidak diketahui,Somewhere,1,114752,37.780776,-87.0753069999999,1,Safety
0012240,2_Amr,CAN,Canada,North Bay,2015,Tidak diketahui,5.3,10.528,Tidak diketahui,98,1,Somewhere,1,64043,46.32323,-79.44928,1,Safety
0012241,4_Eur,ITA,Italy,Piombino,2015,18.262,Tidak diketahui,15.866,93,Tidak diketahui,94,"Suburban, Urban",2,Tidak diketahui,42.9355499999999,10.5292,1,Safety
0012242,4_Eur,SVN,Slovenia,Novo Mesto,2015,28.614,Tidak diketahui,Tidak diketahui,96,Tidak diketahui,Tidak diketahui,Urban,1,Tidak diketahui,45.8018,15.1773,1,Safety
0012243,6_Wpr,CHN,China,Shizuishan,2015,Tidak diketahui,50.014,Tidak diketahui,Tidak diketahui,100,Tidak diketahui,Somewhere,1,514455,39.0440376375,106.54218765,1,Safety
0012244,4_Eur,TUR,T√ºrkiye,Silivri,2015,40.077,21.012,23.629,94,92,97,Urban,1,Tidak diketahui,41.0732,28.2555,1,Safety
0012245,2_Amr,USA,United States of America,Oklahoma OK,2015,16.6,7.8,Tidak diketahui,Tidak diketahui,Tidak diketahui,Tidak diketahui,Somewhere,1,988577,35.5435255008928,-97.5010865,1,Safety
0012246,2_Amr,USA,United States of America,North Port Sarasota Bradenton FL,2015,15.7,5.7,Tidak diketahui,Tidak diketahui,Tidak diketahui,Tidak diketahui,Somewhere,1,1054539,27.3204169999999,-82.4934719999999,1,Safety
0012247,4_Eur,POL,Poland,Polkowice,2015,27.077,Tidak diketahui,Tidak diketahui,97,Tidak diketahui,Tidak diketahui,Urban,1,Tidak diketahui,51.5024,16.0750999999999,1,Safety
0012248,2_Amr,USA,United States of America,Oxnard Thousand Oaks Ventura CA,2015,23.15,8.08,13.65,Tidak diketahui,Tidak diketahui,Tidak diketahui,Somewhere,1,397301,34.3182431999999,-118.9477312,1,Safety
0012249,4_Eur,ESP,Spain,Muriel De La Fuente,2015,16.927,Tidak diketahui,2.55,82,Tidak diketahui,99,Rural,1,Tidak diketahui,41.7235999999999,-2.8569,1,Safety
0012250,2_Amr,USA,United States of America,Hobbs NM,2015,Tidak diketahui,7.5,8.6,Tidak diketahui,Tidak diketahui,Tidak diketahui,Somewhere,1,40508,32.7266559999999,-103.122917,1,Safety
0012251,4_Eur,POL,Poland,Ozarow,2015,29.295,Tidak diketahui,Tidak diketahui,92,Tidak diketahui,Tidak diketahui,Urban,1,Tidak diketahui,50.8870999999999,21.6606999999999,1,Safety
0012252,3_Sear,IND,India,Indore,2015,100.237,Tidak diketahui,Tidak diketahui,Tidak diketahui,Tidak diketahui,Tidak diketahui,Somewhere,1,3016713,23.21,76.4380555599999,1,Safety
0012253,2_Amr,USA,United States of America,Palm Bay Melbourne Titusville FL,2015,13.1,5.2,Tidak diketahui,Tidak diketahui,Tidak diketahui,Tidak diketahui,Somewhere,1,518673,28.053611,-80.6286109999999,1,Safety
0012254,4_Eur,DEU,Germany,Neuwied,2015,19.43,11.594,25.312,99,100,95,"Urban, Urban",2,Tidak diketahui,50.4280499999999,7.47104999999999,1,Safety
0012255,4_Eur,PRT,Portugal,Pinhal Novo,2015,19.236,11.823,6.8,94,95,89,Rural,1,Tidak diketahui,38.6355999999999,-8.69059999999999,1,Safety
0012256,4_Eur,TUR,T√ºrkiye,Inegol,2015,77.4,Tidak diketahui,32.616,92,Tidak diketahui,97,Urban,1,Tidak diketahui,40.0809,29.5002,1,Safety
0012257,4_Eur,POL,Poland,Pabianice,2015,38.317,Tidak diketahui,21.206,98,Tidak diketahui,98,"Urban, Urban",2,65283,51.6656,19.3620999999999,1,Safety
0012258,4_Eur,ESP,Spain,Pollenca,2015,14.506,Tidak diketahui,5.012,94,Tidak diketahui,100,Rural,1,Tidak diketahui,39.8395999999999,3.02709999999999,1,Safety
0012259,2_Amr,CAN,Canada,North Vancouver,2015,Tidak diketahui,5.85,23.312,Tidak diketahui,93,1,Somewhere,1,2313328,49.3127329999999,-123.0519565,1,Safety
0012260,4_Eur,ITA,Italy,Simeri Mare,2015,19.379,5.875,3.472,85,90,93,Rural,1,Tidak diketahui,38.8705,16.6692,1,Safety
0012261,4_Eur,FIN,Finland,Muonio,2015,3.514,Tidak diketahui,1.037,83,Tidak diketahui,99,Rural,1,Tidak diketahui,67.9671,24.1123,1,Safety
0012262,4_Eur,POL,Poland,Olawa,2015,29.997,Tidak diketahui,17.572,96,Tidak diketahui,91,Urban,1,Tidak diketahui,50.9421,17.2913,1,Safety
0012263,6_Wpr,PHL,Philippines,Muntinlupa,2015,Tidak diketahui,17.0,Tidak diketahui,Tidak diketahui,Tidak diketahui,Tidak diketahui,Somewhere,1,504509,14.4081329999999,121.041467,1,Safety
0012264,4_Eur,ITA,Italy,Perugia,2015,25.391,17.106,27.212,96,94,91,"Urban, Urban, Urban",3,164880,43.0987999999999,12.3942333333333,1,Safety
0012265,6_Wpr,CHN,China,A La Shan Zuo Qi,2015,Tidak diketahui,33.015,Tidak diketahui,Tidak diketahui,100,Tidak diketahui,Somewhere,1,Tidak diketahui,38.8395,105.69215,1,Safety
0012266,6_Wpr,KOR,Republic of Korea,경기도,2015,59.548,Tidak diketahui,0.032,Tidak diketahui,Tidak diketahui,Tidak diketahui,Somewhere,1,Tidak diketahui,37.337175,126.724102777778,1,Safety
0012267,6_Wpr,CHN,China,Huangshi,2015,Tidak diketahui,67.62,Tidak diketahui,Tidak diketahui,100,Tidak diketahui,Somewhere,1,828324,30.1747,114.94935,1,Safety
